sec,nanosec,time_s,x,y,z,qx,qy,qz,qw
206,600000000,206.6,36.07642345451812,-32.25335492168695,33.99120621907623,-0.0003078163001520937,0.015527953138819401,9.594618160662749e-05,0.9998793820830462
206,700000000,206.7,36.13871296658651,-32.28518966335751,34.059555086251095,-0.0003027913541842568,0.01315702181204088,3.2631542311428945e-05,0.9999133962647044
206,800000000,206.8,36.15694456403946,-32.2859625469671,34.14784718127507,-0.00032932144460388527,0.010600626718574386,3.5174718106833463e-05,0.999943756930008
206,900000000,206.9,36.22625304582034,-32.26418359989696,34.06806888963026,-0.0003209978057752937,0.007592965466028682,5.593599360750039e-05,0.9999711199364736
207,0,207.0,36.19722680550515,-32.1937998774498,34.11290605116613,-0.00032366904868607867,0.004895208747693413,4.312606458517673e-05,0.9999879650824834
207,100000000,207.1,36.28893769076994,-32.13683085039399,34.113719107836324,-0.00026035765164022807,0.0019856425523244797,3.858127119442935e-05,0.9999979939725046
207,200000000,207.2,36.31097549735366,-32.116490808252316,34.028535731001845,-0.000227189328358419,0.0010363648987985635,6.408822415413789e-05,0.999999435112593
207,300000000,207.3,36.31017024141901,-32.11298776605023,33.92031376548027,-0.00028251701534415794,0.010427645004674677,0.0001229466440466687,0.9999455831633616
207,400000000,207.4,36.31545810718138,-32.18348081077309,33.97399344060308,-0.0003377312528103883,0.029706405394249572,0.00016308614843553917,0.9995585969912228
207,500000000,207.5,36.30983473714854,-32.10498907834326,33.9147503133138,-0.0004046299201067819,0.057791170328577834,0.00019826602916422806,0.998328591996274
207,600000000,207.6,36.310210849792895,-32.085102049987874,33.91683948599001,-0.0004046299201067819,0.057791170328577834,0.00019826602916422806,0.998328591996274
207,700000000,207.7,36.20792237674039,-32.32476610095288,33.61792699353975,-0.0005025017187414888,0.12212299639702437,1.4608994526173979e-05,0.9925148467552576
207,800000000,207.8,36.23634728002023,-32.31587597305187,33.71247578728303,-0.0004789943454541458,0.14465769101002776,6.722860854279196e-05,0.9894816413033537
207,900000000,207.9,36.266461547144864,-32.31106535948847,33.80471897825816,-0.0005011620824372246,0.15564958653436436,-1.8180729985290533e-05,0.9878122061999992
208,0,208.0,36.21258828396971,-32.25177803183239,33.86312128465572,-0.0004791635050211864,0.1583136292429334,-9.276314542317901e-05,0.987388756566159
208,100000000,208.1,36.175033486381786,-32.22850470306588,33.95173537555405,-0.00047920453031850715,0.1553788525188871,-0.00015563160000782838,0.987854826546764
208,200000000,208.2,36.18370847243007,-32.24383770404961,33.85442521419255,-0.0002431047042702369,0.1451026338332939,-0.0001703353876158362,0.9894165642137792
208,300000000,208.3,36.19728165122417,-32.23700337587823,33.754945273245404,0.00023070712952955456,0.12505929923593803,-0.0002458785567256918,0.9921492115566952
208,400000000,208.4,36.174123925275254,-32.21666526274732,33.66154840735289,0.0003717914475643306,0.09896073560264293,-0.000317973233371746,0.9950912186694877
208,500000000,208.5,36.16250070103184,-32.22835846754098,33.5648232058164,0.0002966323949862879,0.07190694670492143,-0.00036276982687857465,0.9974112348589476
208,600000000,208.6,36.183487802354456,-32.222412560184736,33.66035804080321,0.00018225479257480464,0.0466205092090573,-0.0003126070705217797,0.9989126073791933
208,700000000,208.7,36.19067784228563,-32.22489987065387,33.75801381001173,5.9799567531068745e-05,0.025355360047147505,-0.000177964904742313,0.9996784835482776
208,800000000,208.8,36.19880352779004,-32.2227266208091,33.85370467341457,-1.4816785482919842e-05,0.009039557415754925,-0.00011216499292045478,0.9999591359656677
208,900000000,208.9,36.175437467490376,-32.224408593660506,33.75834474246571,-6.888884117678187e-05,-0.0030717122157094324,-6.796776029126755e-05,0.9999952775982369
209,0,209.0,36.217826942798396,-32.19511665684215,33.67471953745812,-0.0001172071442201323,-0.010729533225099801,-2.220036206856962e-05,0.9999424297860356
209,100000000,209.1,36.22874231982362,-32.104500330575455,33.63846658950767,-0.00015938554708845611,-0.01500324705385642,5.945739963955307e-05,0.999887430483505
209,200000000,209.2,36.23282459264543,-32.12127570205577,33.735160971956454,-0.00019767604233758007,-0.01744045256592679,0.00011395945469365185,0.9998478777052641
209,300000000,209.3,36.238574237189354,-32.07858024631623,33.64676200399258,-0.00023751224096810194,-0.01854674216017566,0.00011681763496660331,0.999827959349417
209,400000000,209.4,36.23857637748999,-31.995436454479606,33.59430739742754,-0.000269873365166437,-0.018469830244703403,0.00010000576254896308,0.9998293767128201
209,500000000,209.5,36.24027287991484,-31.90901647034594,33.543586502607425,-0.00027917344250381643,-0.01750348471528899,8.451859079246088e-05,0.999846759729519
209,600000000,209.6,36.24848009096602,-31.831306145990915,33.48412503346263,-0.0002968211285599463,-0.016065289025718518,0.00016486412786543785,0.9998708872677298
209,700000000,209.7,36.250438306974445,-31.753108450478887,33.42811885385927,-0.00034114313505139565,-0.014294989507404267,0.0001779136647516494,0.9998977473937385
209,800000000,209.8,36.186158214479576,-31.789365085603485,33.492807319902724,-0.0003556396087450058,-0.012076002693244573,0.0001381732365756488,0.999927009629992
209,900000000,209.9,36.22550509267055,-31.799650981644252,33.40135394370339,-0.0003174767331133249,-0.009777204556820903,0.00012150156253576613,0.9999521442133861
210,0,210.0,36.26575489547152,-31.717777398439683,33.37101260292826,-0.00034628874320725956,-0.007023105158411678,0.00010297146118021475,0.999975272431733
210,100000000,210.1,36.32763944625271,-31.715183057557983,33.44706019096028,-0.00037806794463738724,-0.0038336661788654176,9.352150116679468e-05,0.9999925756334329
210,200000000,210.2,36.38866301420923,-31.678246832283993,33.37974345364213,-0.00039522264264717634,-0.0007228234684446412,9.370280343012553e-05,0.9999996562724814
210,300000000,210.3,36.46196175483599,-31.613268407918838,33.38030138894382,-0.00037831006192088403,0.0017479800460528092,8.299236800426902e-05,0.999998397278477
210,400000000,210.4,36.411303762245105,-31.566029390701953,33.4495224627799,-0.00037979928570023837,0.004017950093190493,0.00010687860161388327,0.999991850170048
210,500000000,210.5,36.381317332704015,-31.604129517918093,33.536908781006524,-0.0003778025059977949,0.006119348472189308,8.13685828678972e-05,0.9999812019326645
210,600000000,210.6,36.293640538816355,-31.61237405683184,33.579887948315076,-0.0003627313913476211,0.0073778556076917546,5.848624434728742e-05,0.9999727157537495
210,700000000,210.7,36.28108958541836,-31.540899203871984,33.51110276290802,-0.00037269763602691995,0.008393431106350734,4.6971893614406174e-05,0.9999647039792836
210,800000000,210.8,36.20012046682179,-31.514773935157606,33.55574775377947,-0.0003734195184677295,0.009533123575011654,8.930126612679476e-05,0.9999544850332193
210,900000000,210.9,36.2048509755545,-31.436412895315563,33.4970011413111,-0.00037257768527438636,0.010469854979909921,8.741521331315756e-05,0.9999451163344659
211,0,211.0,36.212655564828246,-31.35858797850396,33.43788237464024,-0.00035384706089013757,0.010239048702211068,0.00010167420857223486,0.9999475117906372
211,100000000,211.1,36.214552705296526,-31.27759282113323,33.379219389341166,-0.0003973206080550429,0.009702789066209066,0.00011108430942222735,0.9999528417285224
211,200000000,211.2,36.1851683279321,-31.294810101229636,33.4711640851187,-0.00046418690846960846,0.009136435606467715,0.00012957946574848562,0.999958145766154
211,300000000,211.3,36.16528666552765,-31.314773877360825,33.56713730448299,-0.0003949601529514792,0.008507787336195947,0.0001255073534692276,0.9999637222464742
211,400000000,211.4,36.15630663953772,-31.23259364308159,33.514423385326566,-0.0003799461985901277,0.008406335819206814,0.0001719286574531578,0.9999645791724414
211,500000000,211.5,36.193755407296415,-31.264123483517253,33.59938702817297,-0.0004090238498515474,0.008297193304927808,0.0001586425788490529,0.9999654814618769
211,600000000,211.6,36.28239171105384,-31.26884774510969,33.65743161943313,-0.00034558668761235404,0.0073583790266241915,0.00016444661148196587,0.9999728535241614
211,700000000,211.7,36.336252346152946,-31.20229780044361,33.62851135029813,-0.0003671026583899986,0.006199421811666277,0.00017933651979143466,0.9999806999353797
211,800000000,211.8,36.37780262693284,-31.14270636817401,33.56266169498278,-0.00043345979645337685,0.005052650040598982,0.00019086740562857354,0.9999871231219958
211,900000000,211.9,36.30393475123535,-31.18576163957751,33.61066072554961,-0.0004604471932549844,0.00408485900062067,0.000212585173467761,0.999991528325551
212,0,212.0,36.3577166029331,-31.15394504312761,33.53002343995342,-0.0004665366600441861,0.003301732344285613,0.00023312327810395375,0.9999944132646986
212,100000000,212.1,36.30475519820606,-31.145559557231692,33.447929783337734,-0.00044898732423927576,0.002699678981218129,0.00024999109433503883,0.9999962238169872
212,200000000,212.2,36.24046547308522,-31.1721310055218,33.51423890918845,-0.00043125740154646095,0.0022189257361796585,0.0002586616847297609,0.9999974117365323
212,300000000,212.3,36.3164074755433,-31.18644588579671,33.5777395259144,-0.0004124587924375003,0.001819436262732242,0.000261334090807226,0.9999982256153875
212,400000000,212.4,36.384889348868896,-31.21377900872996,33.64236409244975,-0.0003685346522424777,0.0011888644791875045,0.00025536178321818005,0.9999991927865841
212,500000000,212.5,36.438736166274765,-31.243795073175605,33.72113540657903,-0.0004007235880492665,-0.0003695492098960645,0.00024735321018904435,0.9999998208351724
212,600000000,212.6,36.347744059262205,-31.213185350629683,33.72773201897411,-0.0008649278469371011,-0.001240797749523221,0.00034284324914289594,0.9999987973889124
212,700000000,212.7,36.25662583860988,-31.178247874970012,33.750036756025686,-0.0011148133284868888,-0.0019984814648495532,0.0003042309955137485,0.9999973353497392
212,800000000,212.8,36.29617540962057,-31.119515946300613,33.68229615392355,-0.001092484253261009,-0.0022479959826415094,0.0003407308022843035,0.9999968184423083
212,900000000,212.9,36.25982706854353,-31.03569423574629,33.64684471527521,-0.0009709305598135388,-0.002538783505061989,0.0003051249124830547,0.999996259378479
213,0,213.0,36.34200746513981,-31.05442039047853,33.711138919377056,-0.0008391307248322782,-0.002660957712254254,0.0003103071286702973,0.9999960594288191
213,100000000,213.1,36.35567217660646,-30.98216895607422,33.658657499066635,-0.0007584114079943528,-4.7969718981467544e-05,0.0003655818011884574,0.9999996444304312
213,200000000,213.2,36.3505058460972,-30.98156867175053,33.75653821513614,-0.0006518473191296515,0.012085643159709718,0.00040120166162862207,0.9999266729924328
213,300000000,213.3,36.38338318375627,-30.969460376153293,33.848094234463765,-0.0005743047350300886,0.035231381827789794,0.0004554281318750106,0.999378913372597
213,400000000,213.4,36.381560823192245,-30.869561585206952,33.85335287651174,-0.000543488948482867,0.06666789321933628,0.0004967015154923744,0.9977749495357472
213,500000000,213.5,36.39111096095799,-30.873562928318407,33.93776142161962,-0.00047641562707516116,0.09866189052415038,0.0010084067567653603,0.995120388446626
213,600000000,213.6,36.42510396685438,-30.86917873012129,34.04526082974005,0.0015822505147378254,0.13256153503043125,0.014783233253600038,0.9910632633329993
213,700000000,213.7,36.452653981899566,-30.86479474230358,34.140308577581656,0.007098237361057807,0.15398401862981242,0.046607182849222537,0.9869479761060553
213,800000000,213.8,36.361804775334335,-30.87885088911353,34.17792297010703,0.014918478226769578,0.16373752230553465,0.08903177173696943,0.9823649049197647
213,900000000,213.9,36.270718967843564,-30.898147125585425,34.218188434222874,0.023008954397866526,0.1649273892180884,0.13482903699819956,0.9767756523815283
214,0,214.0,36.1776197303497,-30.925646742499378,34.25389902952427,0.030716556782809046,0.15990462466287864,0.1830297525909008,0.969529325919204
214,100000000,214.1,36.089001869919215,-30.95817896008831,34.29069311245384,0.036007464780740316,0.14638694144407802,0.2322905714452423,0.960893030608691
214,200000000,214.2,36.00639334636361,-30.99697257980788,34.32947020161631,0.03758283777906106,0.1235070338570773,0.2820752667500607,0.9506666538698944
214,300000000,214.3,35.92783825464385,-31.043651665294913,34.3723232832624,0.03551679110106957,0.09544538124026626,0.3327470156175506,0.9375010188513915
214,400000000,214.4,35.95306263943348,-31.02348848114731,34.46354145658986,0.030563695271008516,0.06797299383192237,0.38214033090607746,0.9210940777878773
214,500000000,214.5,35.88474961234403,-31.090065781699003,34.47881749601705,0.023741525042428564,0.04378918367523805,0.43071650231657344,0.9011116146260091
214,600000000,214.6,35.87078034146509,-31.081714500130868,34.49044141821572,0.023741525042428564,0.04378918367523805,0.43071650231657344,0.9011116146260091
214,700000000,214.7,35.917332433480446,-30.89894864506828,34.66168884178436,0.011847562093609761,0.021685222907331932,0.507282181686647,0.8614256639566372
214,800000000,214.8,35.85377185461679,-31.07126374727298,34.67885606576587,0.003139566512610043,0.01038699512222116,0.5694039247270412,0.8219862675007935
214,900000000,214.9,35.848138290469436,-31.07037583022626,34.63647295888752,-0.0004003755116674108,0.006500049455685858,0.59830087538912,0.8012450633639724
215,0,215.0,35.820585696765406,-31.24322806204259,34.65610214357505,-0.006982888009328282,0.0009955215532893354,0.6545420187747903,0.7559927207785193
215,100000000,215.1,35.818141574929726,-31.27475998602509,34.74471019314987,-0.010305894798369188,-0.0005261537052482977,0.693417046823649,0.7204625672920508
215,200000000,215.2,35.82152065613112,-31.37584275475223,34.75726133526332,-0.012128069104139607,-0.0007919766501920032,0.7317755114657547,0.6814373658171556
215,300000000,215.3,35.82480339991244,-31.38380775504121,34.65371560922945,-0.012517819608064038,-0.00023075660258585753,0.768281178612072,0.6399900636213784
215,400000000,215.4,35.85235818726335,-31.467293297528194,34.66253719962051,-0.01183177440839646,0.0007675194086572152,0.7998444439275447,0.6000902311707325
215,500000000,215.5,35.88994757981589,-31.45772367935972,34.75443058965407,-0.010090885546359991,0.002188963408715871,0.8311201841497617,0.5559969621921974
215,600000000,215.6,35.90448589281878,-31.42739534773661,34.84835376926655,-0.0076342094592625415,0.003718754265834592,0.8599197976845103,0.5103585320761017
215,700000000,215.7,35.97342780288309,-31.491938585222286,34.864999683802196,-0.004783213068341707,0.005107583130144163,0.8856940451444095,0.46421664324218737
215,800000000,215.8,36.03855209318376,-31.56469046001235,34.871578942941184,-0.0014923993277779944,0.006357254175426505,0.909216528900491,0.41627234070706437
215,900000000,215.9,36.10234951260822,-31.62499709408629,34.881612880720944,0.001768598481145339,0.007278532453207023,0.9291417515689443,0.36964780604804653
216,0,216.0,36.18334542891708,-31.67960220559967,34.88868430457571,0.005129072159897146,0.00787572477552934,0.9474992736305131,0.3196197616664036
216,100000000,216.1,36.174026722194505,-31.66240557225636,34.892860128647,0.005129072159897146,0.00787572477552934,0.9474992736305131,0.3196197616664036
216,200000000,216.2,36.42175608201137,-31.813503162247102,35.06954077123144,-0.018539283643006752,0.0021482483388358836,0.9746508850587776,0.2229514122969853
216,300000000,216.3,36.415506460055305,-31.804671658495124,35.1946068883336,-0.039844201565249635,-0.001041911074529843,0.9857423622887089,0.16347277819996925
216,400000000,216.4,36.33604411260965,-31.753211877808926,35.22168260299131,-0.06737234561107028,-0.00241296369879751,0.991616465923478,0.11023578893663648
216,500000000,216.5,36.3522676191147,-31.746759341812744,35.12459970076652,-0.0991388276858444,-0.0010789110262089806,0.9934053001005035,0.057586791265903124
216,600000000,216.6,36.32814647196801,-31.753952901391777,35.220177494076616,-0.13034935457931673,0.0019314391388095228,0.9913224344862569,0.01688627217148331
216,700000000,216.7,36.29850632874391,-31.75675240921517,35.314641977716875,-0.1523031514832711,0.004615991475732415,0.9883110722076581,-0.00486489698851895
216,800000000,216.8,36.393109565106656,-31.776524408019505,35.30601687887248,-0.16287516004204133,0.006451775559029211,0.9865143845757675,-0.014813030024618113
216,900000000,216.9,36.48523701197859,-31.793361092344284,35.34375957237701,-0.16510620968930662,0.00801682994032859,0.9860067328760485,-0.021596126570274703
217,0,217.0,36.54523146097682,-31.774333166826164,35.27007465281205,-0.1619293803633824,0.009123091379713014,0.9864137116648223,-0.026146403546902203
217,100000000,217.1,36.57042578808457,-31.677212435677387,35.278998116643315,-0.1511125308221725,0.009788724608505522,0.9880342974961418,-0.0292815790278213
217,200000000,217.2,36.54549733154254,-31.736893131902782,35.35069416476541,-0.1309666940206419,0.010020487227171361,0.9908464490678724,-0.031154923569503466
217,300000000,217.3,36.52384339097214,-31.739493298659994,35.44649087748995,-0.10493804417749225,0.0099170908437453,0.9939094583641406,-0.03215037741147782
217,400000000,217.4,36.513102311974635,-31.74711969285869,35.5436245345969,-0.07783869579688749,0.009613958320230594,0.9963873971016725,-0.03257090939797094
217,500000000,217.5,36.51401136832264,-31.727269309333703,35.541358284287014,-0.07783869579688749,0.009613958320230594,0.9963873971016725,-0.03257090939797094
217,600000000,217.6,36.49642933473436,-31.719702186969922,36.05375984620559,-0.039659206674280405,0.008538155425566078,0.9986552275912126,-0.03227977126063244
217,700000000,217.7,36.49976097652489,-31.71916774321381,36.04746418153613,-0.035490993867166115,0.008339272694987881,0.9988158334974848,-0.03221454081566644
217,800000000,217.8,36.50413546262675,-31.550643735661094,36.1664074396783,-0.01760377598916807,0.007709610887321253,0.9993062334666729,-0.03190173546283345
217,900000000,217.9,36.450788616107616,-31.519537114138043,36.23254263582979,-0.010078046365203173,0.007351648170346845,0.9994244129631685,-0.03154725065463594
218,0,218.0,36.45035602146876,-31.530672276044058,36.336156374691335,-0.004838773904416966,0.0071171681368485265,0.9994886136570252,-0.030796807541879575
218,100000000,218.1,36.444778172590496,-31.52812882203831,36.23810865679828,-0.0017929950622765244,0.0069249382912914634,0.9995214115904845,-0.03009614876581377
218,200000000,218.2,36.40720045810276,-31.46910461099082,36.30723052612856,-0.0009171975191118514,0.00681180955778662,0.9995433836289446,-0.029424177862092036
218,300000000,218.3,36.472036611422844,-31.498652287903447,36.23948366992324,-0.0013509528091327078,0.006767617035948137,0.9995647232156161,-0.028683416620955693
218,400000000,218.4,36.54150829100625,-31.524814905396738,36.17510702383996,-0.002575294693556371,0.006748912019201011,0.9995833680444454,-0.027944773620866458
218,500000000,218.5,36.52503633471441,-31.52650694451413,36.18632360351226,-0.002575294693556371,0.006748912019201011,0.9995833680444454,-0.027944773620866458
218,600000000,218.6,36.82373474081727,-31.282955728375292,36.11097358763652,-0.006864363550746196,0.006730307530724041,0.999602562436854,-0.026500955515992644
218,700000000,218.7,36.9055712709059,-31.287661824038615,36.05699798575406,-0.00905380351783203,0.006727826167560996,0.9996049112151487,-0.025744639664873264
218,800000000,218.8,36.98701706540536,-31.29544407946797,36.00288676963831,-0.01169750524933726,0.006438699996371504,0.9995962226783183,-0.025081928166246218
218,900000000,218.9,37.06245348577371,-31.313535827588062,35.942851171240584,-0.014090757067625243,0.0059571380908379715,0.9995846501142392,-0.02442315145557046
219,0,219.0,36.967821551992216,-31.316047312226846,35.96847212183606,-0.01731667860408977,0.005890961638707709,0.9995492587231031,-0.02380564217133189
219,100000000,219.1,36.93453240062175,-31.31179414848116,35.87633416153914,-0.02058582153287543,0.005896972973372861,0.9995024755219081,-0.02315709582709736
219,200000000,219.2,36.841568430108545,-31.311006035684404,35.90711038404939,-0.02283046227135417,0.005996902710386797,0.9994678109140726,-0.02251448638077893
219,300000000,219.3,36.93573161391749,-31.307096231566813,35.88055109109317,-0.025035016213591457,0.005666809905110317,0.9994299782454176,-0.021928379170576606
219,400000000,219.4,37.01293402782705,-31.3029797874788,35.910353282310965,-0.027038734382358737,0.0055444282101833045,0.9993897178977517,-0.02140929515595553
219,500000000,219.5,37.00828864521339,-31.278035535454837,35.99697037564241,-0.02782039833102779,0.005593592548798023,0.9993813000085933,-0.02077869948373075
219,600000000,219.6,37.051939238210274,-31.23506213176001,36.1035330418682,-0.02872791530046646,0.005794069880030852,0.9993671461982362,-0.020160425003153862
219,700000000,219.7,37.02324820894643,-31.285245967186047,36.02441654580434,-0.02990761641475467,0.005906250790759702,0.9993436669764114,-0.019567471888922727
219,800000000,219.8,36.93834015585187,-31.327117346884425,36.04975189570817,-0.03053868745257009,0.006109485643005748,0.9993335437062837,-0.019040251502892028
219,900000000,219.9,36.905255208214314,-31.262343385128027,36.11543577984321,-0.030385875173591845,0.006191665275352655,0.999347004373698,-0.018545261399318693
220,0,220.0,36.96344927277817,-31.304872076355583,36.04901724238911,-0.029674128380609576,0.005799240813800911,0.9993809087304543,-0.01798927947212729
220,100000000,220.1,36.97184318706323,-31.224930000925095,36.10506590853605,-0.02951723979866887,0.0055086286265968575,0.9993957297436639,-0.01750893873002774
220,200000000,220.2,37.03825132680477,-31.263089829324446,36.037765561218954,-0.0294433265743005,0.005462959511397254,0.9994070850293522,-0.016991909449772826
220,300000000,220.3,37.02791603263723,-31.340051007709,35.97796389512135,-0.029167196265265656,0.0055659852174864645,0.9994227718129636,-0.016505079590091114
220,400000000,220.4,37.05009472321114,-31.337848851446186,36.069430358675646,-0.028247391857482537,0.005712521172448246,0.9994563067315414,-0.016016956316707166
220,500000000,220.5,36.99620794177039,-31.30740711238717,36.15047540162229,-0.0273098971292598,0.00585867906686781,0.9994894143830085,-0.01551631189076452
220,600000000,220.6,37.034103967139735,-31.369125575058433,36.08736847342086,-0.026660672798700786,0.005970124053583564,0.9995136492501896,-0.015034330955326004
220,700000000,220.7,37.04706146209912,-31.42792085575192,36.00754047595587,-0.02580129471908292,0.00600062541348418,0.9995428691601477,-0.01457183573082375
220,800000000,220.8,36.98814585387343,-31.48562956855027,35.95456251394464,-0.024906311044224867,0.006052739166645896,0.9995712966895155,-0.014151425835926306
220,900000000,220.9,36.92528601648906,-31.49362507757958,35.87976985043139,-0.024091997183887135,0.006120120118027081,0.9995970234791797,-0.013708043368650237
221,0,221.0,36.99234054445699,-31.500927612271386,35.80865136707903,-0.02340921797190135,0.006171906772616572,0.9996176814572432,-0.013356908279226752
221,100000000,221.1,37.00704501854773,-31.58453527518317,35.75963416303852,-0.02272350983900564,0.006189159396524593,0.999638656949045,-0.012957312208589557
221,200000000,221.2,36.958383124433595,-31.640861637226315,35.69287088179511,-0.021628444599143478,0.006211451159144183,0.999667714618357,-0.01257332925007327
221,300000000,221.3,37.04504626705484,-31.598492788414514,35.67541604415786,-0.020898668494341507,0.006225881185978494,0.9996873448032546,-0.012235060230363184
221,400000000,221.4,37.06095887830148,-31.628426747116222,35.58331300797529,-0.020015426369868305,0.006237819107533645,0.9997093729912119,-0.011901339148696307
221,500000000,221.5,37.12539365578381,-31.662855689956572,35.51780082744358,-0.019447890610492354,0.006214946605121785,0.9997250571926013,-0.01153100215713701
221,600000000,221.6,37.089217211595326,-31.60143008054472,35.585028016850394,-0.01827442696073656,0.006331974509310619,0.9997504394222263,-0.011180800201048375
221,700000000,221.7,37.074810073501645,-31.56248448946269,35.67813198066641,-0.017476439301609626,0.0068199337718008995,0.9997650326824619,-0.01086011041018726
221,800000000,221.8,37.031279314947085,-31.520191700376575,35.73730643024318,-0.017109026236641196,0.007018738433046104,0.9997733358477479,-0.010549666341110665
221,900000000,221.9,37.10747755338786,-31.52863284688278,35.79835978058966,-0.016958174038973022,0.007022611027410471,0.999779524382479,-0.01019832795932022
222,0,222.0,37.19375820169921,-31.563401905605783,35.82925714793075,-0.017324277443508066,0.006948032116825457,0.9997767264207215,-0.009904118750795951
222,100000000,222.1,37.20244682847897,-31.541639307890165,35.92442720818161,-0.017862582160951455,0.0068082763268684406,0.9997711025853601,-0.009608223938585172
222,200000000,222.2,37.11471892399649,-31.50269834216595,35.95251198066823,-0.018418047508647666,0.006617522498582322,0.9997643494964203,-0.009393050513514368
222,300000000,222.3,37.19594236054842,-31.546922195939,35.919975914242485,-0.018871330654057297,0.006486153533839894,0.9997595686108439,-0.009088875768764593
222,400000000,222.4,37.10566263445085,-31.5254659887694,35.888437071821485,-0.019276082502074913,0.006409040330435101,0.9997544755355391,-0.008851298891997239
222,500000000,222.5,37.192720131439536,-31.55689946427948,35.92068576600305,-0.019540087852410914,0.006418160903616085,0.999751699251108,-0.008575081449039984
222,600000000,222.6,37.127202373089936,-31.56797406095183,35.848605462133285,-0.019685139520211867,0.006449224544916319,0.9997504140564716,-0.008367340004615302
222,700000000,222.7,37.125739687503476,-31.54234401666901,35.96885461212512,-0.019802731631318803,0.00691658866405557,0.999747599648497,-0.00804671474944019
222,800000000,222.8,37.074342157689856,-31.559280341570314,35.918087317010176,-0.019886950498226915,0.007233796108356784,0.9997456336331062,-0.007800604161401031
222,900000000,222.9,37.086360497757504,-31.53776246586343,36.012980007373265,-0.0199718357174538,0.007331900722866142,0.9997450018177977,-0.007569699478636616
223,0,223.0,36.9984161740774,-31.54562415374159,36.05589884955906,-0.02005104053483909,0.007226725698087807,0.9997458102961457,-0.007351530756104343
223,100000000,223.1,36.96879720706372,-31.618867996443566,36.001152656150424,-0.02010975235220846,0.007037282697297098,0.9997476031458895,-0.007127728713995848
223,200000000,223.2,36.89270413381025,-31.592862681936545,36.060485111910324,-0.020168254623243138,0.0068657119204777965,0.9997492729996595,-0.006891635649797944
223,300000000,223.3,36.918793068311636,-31.575917783835276,36.153388952133504,-0.02022493775369662,0.006700983837068468,0.9997503326758983,-0.0067320890446503105
223,400000000,223.4,36.866055696661405,-31.56513971839274,36.23294694586762,-0.02028770143329459,0.006586696021608166,0.9997513176714421,-0.006505952681034347
223,500000000,223.5,36.8507072742063,-31.526999931925783,36.32191679835253,-0.020348170440758477,0.006512096973968319,0.9997516102377648,-0.006345264353206611
223,600000000,223.6,36.91828556531817,-31.582253357312663,36.24164391805145,-0.020378245179302392,0.006449760750599491,0.9997526200563996,-0.00615031706797165
223,700000000,223.7,36.96692865209991,-31.549874758417456,36.322794049003015,-0.02036956624662535,0.006391238995712318,0.9997541120841404,-0.005995682269441922
223,800000000,223.8,36.927812504859496,-31.60713383417928,36.25630057303421,-0.020363531066392555,0.0063590996803958855,0.9997555300714287,-0.005811070930521149
223,900000000,223.9,36.950361911205825,-31.585984888980278,36.35139053935075,-0.02037978810397186,0.006313959621792914,0.9997566940380813,-0.00559918536735448
224,0,224.0,36.99884527429653,-31.650936567588197,36.296255712033116,-0.020415010815360752,0.006270524558327248,0.9997573551116697,-0.005398032538875984
224,100000000,224.1,37.05719548123442,-31.62520041457519,36.36024276788354,-0.02045364470477441,0.0062827985771062795,0.9997572656874318,-0.005252101057718448
224,200000000,224.2,37.06441583504002,-31.666327285029126,36.27155507330685,-0.020486112850759054,0.006300482542280416,0.9997573007829191,-0.005095353888803888
224,300000000,224.3,37.0615248646519,-31.745047245397306,36.21321104478122,-0.02046149397229696,0.0063157942266015435,0.999758207492287,-0.0049964546948874766
224,400000000,224.4,37.07828699667835,-31.835296415122933,36.16875590625786,-0.020416218513892727,0.006252003595426911,0.9997602076169926,-0.004859808459588485
224,500000000,224.5,37.0773631248399,-31.915396592994913,36.11913815225586,-0.020465183495799726,0.006218889778501389,0.9997603230993181,-0.0046688361240518035
224,600000000,224.6,36.99915475219093,-31.90840227887556,36.1875161183916,-0.02047561019094862,0.0062328634314804425,0.9997606776692715,-0.0045263878570031965
224,700000000,224.7,36.93823374559122,-31.884419074192323,36.24414756608049,-0.020480596811070464,0.0062539230282109455,0.9997609974896638,-0.004402442446208176
224,800000000,224.8,36.9073937439172,-31.964006097473675,36.181332179288354,-0.020490262022331042,0.006235874160566716,0.9997614442773961,-0.004279903279851071
224,900000000,224.9,36.92246347880712,-32.00501167750742,36.10013979476718,-0.020489560557208013,0.006212318503759125,0.999762174803359,-0.0041447363532692485
225,0,225.0,36.85148903855909,-31.980724070710274,36.16013324702133,-0.020483847538502957,0.006185436689380387,0.9997630298886091,-0.004004551276887262
225,100000000,225.1,36.831373937764205,-32.05494579235935,36.09623156074376,-0.020459092009280425,0.006180537836305608,0.9997639197689628,-0.003915512023822555
225,200000000,225.2,36.85713406544399,-32.02637166398322,36.18638722249888,-0.020426706017285943,0.00615803192827668,0.9997652757961059,-0.0037711584944567977
225,300000000,225.3,36.77032818816562,-32.06460707405255,36.17117137659586,-0.020400700113768825,0.006126181659748896,0.999766389580803,-0.003667096631678901
225,400000000,225.4,36.68421336537703,-32.054684685555394,36.12540073461596,-0.020423896149306387,0.006087073979059235,0.9997665763563374,-0.003550323532248433
225,500000000,225.5,36.642905258999704,-31.99081115566151,36.066717127016716,-0.020435044716397992,0.00608720490951338,0.9997667949268259,-0.0034220820520123683
